simulation,generation,round,trial,referent,speaker,listener,lexeme,type,produced_x,produced_y,prob,evidence,success,old_guess_A,new_guess_A,old_guess_B,new_guess_B,old_stored_y_A,old_stored_y_B,new_stored_y_A,new_stored_y_B
9,6,2,1,2,B,A,B,large,0.33617521833087294,0.1458062755539242,0.13560215423996513,-0.2327647760057712,0,0.22870806464227358,0.13736999721569526,0.19149964649142595,0.19149964649142595,0.6187366351557968,0.6187366351557968,0.6187366351557968,0.6187366351557968
9,6,2,2,1,A,B,A,small,0.012550439892186576,0,0.6504632364347744,1,1,0.28912452050591936,0.28912452050591936,0.25046323643477436,0.675589517844954,0.2173472764763198,0.2173472764763198,0.1086736382381599,0.1086736382381599
9,6,2,3,4,A,B,D,large,0.9986669874235993,0.79267956767081,0.44160849666340257,0,0,0.3255881603647502,0.3255881603647502,0.44160849666340257,0.4453105262417668,0.7214586097360682,0.7214586097360682,0.7214586097360682,0.7214586097360682
9,6,2,4,3,B,A,C,small,0.6616649711121768,0,0.7626269196360418,1,1,0.3626269196360418,0.7823877861207877,0.23085532427310737,0.23085532427310737,0.1431008361430404,0.1431008361430404,0.0715504180715202,0.0715504180715202
9,6,3,1,1,A,B,A,small,0.007520046561052637,0,0.9499999999999998,1,1,0.28912452050591936,0.28912452050591936,0.675589517844954,0.9550811584492837,0.1086736382381599,0.1086736382381599,0.05433681911907995,0.05433681911907995
9,6,3,2,3,B,A,C,small,0.6709484563025774,0,0.9499999999999998,1,1,0.7823877861207877,0.9550811584492837,0.23085532427310737,0.23085532427310737,0.0715504180715202,0.0715504180715202,0.0357752090357601,0.0357752090357601
9,6,3,3,2,A,B,B,large,0.33945992713367545,1,0.591499646491426,1,0,0.13736999721569526,0.13736999721569526,0.19149964649142595,0.5951190282663574,0.6187366351557968,0.6187366351557968,0.6187366351557968,0.6187366351557968
9,6,3,4,4,B,A,D,large,1.0097890820715874,0.7992998325613898,0.32558816036475013,0,0,0.3255881603647502,0.32889044546435076,0.4453105262417668,0.4453105262417668,0.7214586097360682,0.7214586097360682,0.7214586097360682,0.7214586097360682
9,6,4,1,1,B,A,A,small,-0.0010645974532442568,0.029337125180834877,0.6199834110796731,0.8271472264343843,0,0.28912452050591936,0.6235110557699233,0.9550811584492837,0.9550811584492837,0.05433681911907995,0.05433681911907995,0.05433681911907995,0.05433681911907995
9,6,4,2,2,B,A,B,large,0.31110732576327604,0.6685688974112891,0.13736999721569526,0,1,0.13736999721569526,0.15125291559148304,0.5951190282663574,0.5951190282663574,0.6187366351557968,0.6187366351557968,0.643652766283543,0.643652766283543
9,6,4,3,3,A,B,C,small,0.6520818209784466,0.03135399876258407,0.5571082714380059,0.8156323679122461,0,0.9550811584492837,0.9550811584492837,0.23085532427310737,0.5608061141226595,0.0357752090357601,0.0357752090357601,0.0357752090357601,0.0357752090357601
9,6,4,4,4,A,B,D,large,0.9888809188025129,0.7235361394629829,0.4453105262417668,0,1,0.32889044546435076,0.32889044546435076,0.4453105262417668,0.47324144026848314,0.7214586097360682,0.7214586097360682,0.7224973745995256,0.7224973745995256
9,6,5,1,1,A,B,A,small,-0.005468425261728549,0.03311367265383144,0.9499999999999998,0.8056238005780628,1,0.6235110557699233,0.6235110557699233,0.9550811584492837,0.9550811584492837,0.05433681911907995,0.05433681911907995,0.043725245886455696,0.043725245886455696
9,6,5,2,2,A,B,B,large,0.34290098119176793,1,0.9499999999999998,1,1,0.15125291559148304,0.15125291559148304,0.5951190282663574,0.9550811584492837,0.643652766283543,0.643652766283543,0.8218263831417715,0.8218263831417715
9,6,5,3,4,B,A,D,large,1.0087748492255815,0.3822347263024308,0.32889044546435076,0,0,0.32889044546435076,0.33220972544105665,0.47324144026848314,0.47324144026848314,0.7224973745995256,0.7224973745995256,0.7224973745995256,0.7224973745995256
9,6,5,4,3,B,A,C,small,0.6659588809957544,0.07563456110001991,0.9499999999999998,0.5741819524606737,1,0.9550811584492837,0.9550811584492837,0.5608061141226595,0.5608061141226595,0.0357752090357601,0.0357752090357601,0.05570488506789001,0.05570488506789001
9,6,6,1,4,B,A,D,large,0.9890621190046581,0.7311754847075419,0.33220972544105665,0,0,0.33220972544105665,0.3355457555482927,0.47324144026848314,0.47324144026848314,0.7224973745995256,0.7224973745995256,0.7224973745995256,0.7224973745995256
9,6,6,2,1,A,B,A,small,-0.005125199558739147,0.31486246004264484,0.9499999999999998,0,1,0.6235110557699233,0.6235110557699233,0.9550811584492837,0.9550811584492837,0.043725245886455696,0.043725245886455696,0.17929385296455028,0.17929385296455028
9,6,6,3,2,B,A,B,large,0.32466018637836763,0.7692589437692485,0.15125291559148304,0,0,0.15125291559148304,0.15318863752428563,0.9550811584492837,0.9550811584492837,0.8218263831417715,0.8218263831417715,0.8218263831417715,0.8218263831417715
9,6,6,4,3,A,B,C,small,0.6607768187989443,0.11471968381160584,0.7120547673919022,0.378121633173107,1,0.9550811584492837,0.9550811584492837,0.5608061141226595,0.7345603270604687,0.05570488506789001,0.05570488506789001,0.08521228443974793,0.08521228443974793
9,6,7,1,4,B,A,D,large,1.0176385224596838,0.9941647581742897,0.721468287304585,0.9648063293907309,1,0.3355457555482927,0.7435031275167326,0.47324144026848314,0.47324144026848314,0.7224973745995256,0.7224973745995256,0.8583310663869077,0.8583310663869077
9,6,7,2,2,A,B,B,large,0.33932518828054453,0.8702242862045189,0.9499999999999998,0.30659276854974793,1,0.15318863752428563,0.15318863752428563,0.9550811584492837,0.9550811584492837,0.8218263831417715,0.8218263831417715,0.8460253346731452,0.8460253346731452
9,6,7,3,1,B,A,A,small,0.021861572504515227,0.2746598214596819,0.6235110557699233,0,0,0.6235110557699233,0.6270256537823299,0.9550811584492837,0.9550811584492837,0.17929385296455028,0.17929385296455028,0.17929385296455028,0.17929385296455028
9,6,7,4,3,A,B,C,small,0.6659054200877432,0,0.9499999999999998,1,1,0.9550811584492837,0.9550811584492837,0.7345603270604687,0.9550811584492837,0.08521228443974793,0.08521228443974793,0.042606142219873966,0.042606142219873966
9,6,8,1,2,A,B,B,large,0.33384813128630164,0.22938151890386754,0.9499999999999998,0,1,0.15318863752428563,0.15318863752428563,0.9550811584492837,0.9550811584492837,0.8460253346731452,0.8460253346731452,0.5377034267885064,0.5377034267885064
9,6,8,2,3,B,A,C,small,0.652860560357114,0.13257523804222868,0.9499999999999998,0.29352851247018596,1,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.042606142219873966,0.042606142219873966,0.08759069013105132,0.08759069013105132
9,6,8,3,1,B,A,A,small,-0.003176428654055322,0.1066918888961142,0.7938856604720715,0.41715001672435376,0,0.6270256537823299,0.7963293106262436,0.9550811584492837,0.9550811584492837,0.17929385296455028,0.17929385296455028,0.17929385296455028,0.17929385296455028
9,6,8,4,4,A,B,D,large,0.9845388381248189,0.8721382299312016,0.5994680673646661,0.31556656774045727,1,0.7435031275167326,0.7435031275167326,0.47324144026848314,0.6261532539758279,0.8583310663869077,0.8583310663869077,0.8652346481590547,0.8652346481590547
9,6,9,1,4,B,A,D,large,1.0108407780006594,0.6865654278160954,0.7435031275167326,0,1,0.7435031275167326,0.7643641129026344,0.6261532539758279,0.6261532539758279,0.8652346481590547,0.8652346481590547,0.7759000379875751,0.7759000379875751
9,6,9,2,2,A,B,B,large,0.32535731944404256,0.5029095377873648,0.9499999999999998,0,1,0.15318863752428563,0.15318863752428563,0.9550811584492837,0.9550811584492837,0.5377034267885064,0.5377034267885064,0.5203064822879355,0.5203064822879355
9,6,9,3,3,B,A,C,small,0.6624801601605939,0.0457214795162565,0.9499999999999998,0.7349349636452113,1,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.08759069013105132,0.08759069013105132,0.06665608482365391,0.06665608482365391
9,6,9,4,1,A,B,A,small,-0.012555496168748594,0.27974405892375853,0.9499999999999998,0,0,0.7963293106262436,0.7963293106262436,0.9550811584492837,0.9507077096900849,0.17929385296455028,0.17929385296455028,0.17929385296455028,0.17929385296455028
9,6,10,1,4,A,B,D,large,0.994083729263818,0.58530550482494,0.6261532539758279,0,1,0.7643641129026344,0.7643641129026344,0.6261532539758279,0.6520923704955642,0.7759000379875751,0.7759000379875751,0.6806027714062576,0.6806027714062576
9,6,10,2,2,B,A,B,large,0.3284479273497809,0.5175880622068575,0.15318863752428563,0,1,0.15318863752428563,0.1683582135052613,0.9550811584492837,0.9550811584492837,0.5203064822879355,0.5203064822879355,0.5189472722473965,0.5189472722473965
9,6,10,3,1,B,A,A,small,-0.00505095358615363,0.08339035311499697,0.9499999999999998,0.5340487034033755,1,0.7963293106262436,0.9550811584492837,0.9507077096900849,0.9507077096900849,0.17929385296455028,0.17929385296455028,0.13134210303977362,0.13134210303977362
9,6,10,4,3,A,B,C,small,0.6427619937353375,0,0.9499999999999998,1,1,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.9550811584492837,0.06665608482365391,0.06665608482365391,0.03332804241182696,0.03332804241182696
9,7,1,1,2,A,B,B,large,0.32699526398269807,0.011447949493801665,0,-0.9313401477854447,0,0.10412566297089491,0.10412566297089491,0.13221877307342136,0,0.5189472722473965,0.5189472722473965,0.5189472722473965,0.5189472722473965
9,7,1,2,1,B,A,A,small,-0.004819004069790252,0,0.7919117757637991,1,1,0.3919117757637991,0.8098426137185603,0.08300029957156933,0.08300029957156933,0.13134210303977362,0.13134210303977362,0.06567105151988681,0.06567105151988681
9,7,1,3,3,A,B,C,small,0.6495773920848223,0,0.4818230274266533,1,1,0.17879190689621974,0.17879190689621974,0.08182302742665329,0.5099387041766685,0.03332804241182696,0.03332804241182696,0.01666402120591348,0.01666402120591348
9,7,1,4,4,B,A,D,large,1.0097378288608285,0.9036856283120002,0.39024448425384606,0.46853949555347657,0,0.2028286860324554,0.39381960896680945,0.1805468798743169,0.1805468798743169,0.6806027714062576,0.6806027714062576,0.6806027714062576,0.6806027714062576
9,7,2,1,3,A,B,C,small,0.6675881310082429,0.592595384139629,0.5099387041766685,0,0,0.17879190689621974,0.17879190689621974,0.5099387041766685,0.5136865934989476,0.01666402120591348,0.01666402120591348,0.01666402120591348,0.01666402120591348
9,7,2,2,4,A,B,D,large,1.00349638446824,0.6020041789615277,0.1805468798743169,0,0,0.39381960896680945,0.39381960896680945,0.1805468798743169,0.18277676879930513,0.6806027714062576,0.6806027714062576,0.6806027714062576,0.6806027714062576
9,7,2,3,1,B,A,A,small,-0.008754658162369247,0.13269149890449097,0.9270376337291366,0.2929875500264408,1,0.8098426137185603,0.9342908977178942,0.08300029957156933,0.08300029957156933,0.06567105151988681,0.06567105151988681,0.09918127521218889,0.09918127521218889
9,7,2,4,2,B,A,B,large,0.3266799539963375,0.6506110733884661,0.10412566297089493,0,0,0.10412566297089491,0.10553324761759063,0,0,0.5189472722473965,0.5189472722473965,0.5189472722473965,0.5189472722473965
9,7,3,1,2,B,A,B,large,0.3304713605342124,0.7426770158664395,0.10553324761759063,0,0,0.10553324761759063,0.1069575884568504,0,0,0.5189472722473965,0.5189472722473965,0.5189472722473965,0.5189472722473965
9,7,3,2,4,A,B,D,large,1.002555012872324,0.6206921079914799,0.18277676879930513,0,1,0.39381960896680945,0.39381960896680945,0.18277676879930513,0.20018368504148026,0.6806027714062576,0.6806027714062576,0.6506474396988687,0.6506474396988687
9,7,3,3,3,A,B,C,small,0.6647784134275311,0,0.9136865934989477,1,1,0.17879190689621974,0.17879190689621974,0.5136865934989476,0.9221556483174024,0.01666402120591348,0.01666402120591348,0.00833201060295674,0.00833201060295674
9,7,3,4,1,B,A,A,small,0.0035738113719051352,0.7498203449934838,0.9342908977178942,0,1,0.9342908977178942,0.9408690995680694,0.08300029957156933,0.08300029957156933,0.09918127521218889,0.09918127521218889,0.42450081010283636,0.42450081010283636
9,7,4,1,4,A,B,D,large,0.9926032067338523,0.6058025041266708,0.20018368504148026,0,0,0.39381960896680945,0.39381960896680945,0.20018368504148026,0.202596141876127,0.6506474396988687,0.6506474396988687,0.6506474396988687,0.6506474396988687
9,7,4,2,1,B,A,A,small,0.008261910997040373,0.6830237558080855,0.9408690995680694,0,1,0.9408690995680694,0.9468262316585659,0.08300029957156933,0.08300029957156933,0.42450081010283636,0.42450081010283636,0.5537622829554609,0.5537622829554609
9,7,4,3,2,A,B,B,large,0.3280552913775971,0.8561996287341553,0.09674953290435777,0.24187383226089443,0,0.1069575884568504,0.1069575884568504,0,0.09806832111842854,0.5189472722473965,0.5189472722473965,0.5189472722473965,0.5189472722473965
9,7,4,4,3,B,A,C,small,0.6579794120654384,0.019732811395657777,0.5318409179771214,0.8826225277022541,0,0.17879190689621974,0.5355738574206254,0.9221556483174024,0.9221556483174024,0.00833201060295674,0.00833201060295674,0.00833201060295674,0.00833201060295674
9,7,5,1,2,B,A,B,large,0.3171826937923634,0.5370387315903479,0.1069575884568504,0,0,0.1069575884568504,0.10839882337141861,0.09806832111842854,0.09806832111842854,0.5189472722473965,0.5189472722473965,0.5189472722473965,0.5189472722473965
9,7,5,2,3,A,B,C,small,0.6682136241515236,0,0.9499999999999998,1,1,0.5355738574206254,0.5355738574206254,0.9221556483174024,0.9550811584492837,0.00833201060295674,0.00833201060295674,0.00416600530147837,0.00416600530147837
9,7,5,3,1,B,A,A,small,0.0029974223972411007,0.23157173921565058,0.9468262316585659,0,1,0.9468262316585659,0.9522136948828978,0.08300029957156933,0.08300029957156933,0.5537622829554609,0.5537622829554609,0.39266701108555574,0.39266701108555574
9,7,5,4,4,A,B,D,large,0.9981494124015113,0.5587830565201841,0.202596141876127,0,0,0.39381960896680945,0.39381960896680945,0.202596141876127,0.20503021897374513,0.6506474396988687,0.6506474396988687,0.6506474396988687,0.6506474396988687
9,7,6,1,3,B,A,C,small,0.6580165960628707,0.018733622185481056,0.8909560014894894,0.8884553601721601,1,0.5355738574206254,0.9014147296412789,0.9550811584492837,0.9550811584492837,0.00416600530147837,0.00416600530147837,0.011449813743479713,0.011449813743479713
9,7,6,2,2,A,B,B,large,0.3431298282109688,0.009183662338894763,0,-0.9447959357082997,0,0.10839882337141861,0.10839882337141861,0.09806832111842854,0,0.5189472722473965,0.5189472722473965,0.5189472722473965,0.5189472722473965
9,7,6,3,4,A,B,D,large,0.9966734385921724,0.22818509556159422,0.20503021897374513,0,0,0.39381960896680945,0.39381960896680945,0.20503021897374513,0.20748593076508187,0.6506474396988687,0.6506474396988687,0.6506474396988687,0.6506474396988687
9,7,6,4,1,B,A,A,small,-0.006237014335285224,0,0.9499999999999998,1,1,0.9522136948828978,0.9550811584492837,0.08300029957156933,0.08300029957156933,0.39266701108555574,0.39266701108555574,0.19633350554277787,0.19633350554277787
9,7,7,1,2,B,A,B,large,0.33562799926070486,0.736649825700374,0.10839882337141861,0,0,0.10839882337141861,0.10985708968805588,0,0,0.5189472722473965,0.5189472722473965,0.5189472722473965,0.5189472722473965
9,7,7,2,3,A,B,C,small,0.6757692583397262,0.012607974090363124,0.9499999999999998,0.9244701373744176,0,0.9014147296412789,0.9014147296412789,0.9550811584492837,0.9507077096900849,0.011449813743479713,0.011449813743479713,0.011449813743479713,0.011449813743479713
9,7,7,3,4,B,A,D,large,1.007634270956142,0.904808621484583,0.5834855224365001,0.47416478367422654,1,0.39381960896680945,0.6105437501721395,0.20748593076508187,0.20748593076508187,0.6506474396988687,0.6506474396988687,0.7777280305917258,0.7777280305917258
9,7,7,4,1,A,B,A,small,-0.0044765445972306086,0.3201493596675875,0.08300029957156932,0,0,0.9550811584492837,0.9550811584492837,0.08300029957156933,0.08414913272487906,0.19633350554277787,0.19633350554277787,0.19633350554277787,0.19633350554277787
9,7,8,1,2,B,A,B,large,0.32318176342034477,0.9373557831857459,0.3669820363795758,0.6428123667287998,0,0.10985708968805588,0.37047353070659744,0,0,0.5189472722473965,0.5189472722473965,0.5189472722473965,0.5189472722473965
9,7,8,2,4,A,B,D,large,0.9863242577582613,0.7206273615830937,0.20748593076508187,0,0,0.6105437501721395,0.6105437501721395,0.20748593076508187,0.20996328702774059,0.7777280305917258,0.7777280305917258,0.7777280305917258,0.7777280305917258
9,7,8,3,3,A,B,C,small,0.6518392482761152,0.22835537080262058,0.9499999999999998,0,1,0.9014147296412789,0.9014147296412789,0.9507077096900849,0.9550811584492837,0.011449813743479713,0.011449813743479713,0.11990259227305015,0.11990259227305015
9,7,8,4,1,B,A,A,small,6.446475111721683e-4,0.051429671282657165,0.9499999999999998,0.7035120711685453,1,0.9550811584492837,0.9550811584492837,0.08414913272487906,0.08414913272487906,0.19633350554277787,0.19633350554277787,0.12388158841271751,0.12388158841271751
9,7,9,1,2,A,B,B,large,0.323189083766411,0.3412094566830527,0,0,0,0.37047353070659744,0.37047353070659744,0,0,0.5189472722473965,0.5189472722473965,0.5189472722473965,0.5189472722473965
9,7,9,2,4,A,B,D,large,1.0125026567351594,0.7601480206114196,0.20996328702774059,0,0,0.6105437501721395,0.6105437501721395,0.20996328702774059,0.21246229279977905,0.7777280305917258,0.7777280305917258,0.7777280305917258,0.7777280305917258
9,7,9,3,1,B,A,A,small,-0.00885390289211698,0,0.9499999999999998,1,0,0.9550811584492837,0.9507077096900849,0.08414913272487906,0.08414913272487906,0.12388158841271751,0.12388158841271751,0.12388158841271751,0.12388158841271751
9,7,9,4,3,B,A,C,small,0.6638949193315952,0.17373424993857967,0.9452805712065774,0.10966460391324621,1,0.9014147296412789,0.950816502894073,0.9550811584492837,0.9550811584492837,0.11990259227305015,0.11990259227305015,0.14681842110581492,0.14681842110581492
9,7,10,1,2,B,A,B,large,0.3188253201565079,0.6361644734741185,0.37047353070659744,0,1,0.37047353070659744,0.39707062618036004,0,0,0.5189472722473965,0.5189472722473965,0.5775558728607575,0.5775558728607575
9,7,10,2,4,A,B,D,large,1.006648787602992,0.8726794339078164,0.33970641930546286,0.31811031626420955,0,0.6105437501721395,0.6105437501721395,0.21246229279977905,0.3430790547658217,0.7777280305917258,0.7777280305917258,0.7777280305917258,0.7777280305917258
9,7,10,3,1,B,A,A,small,0.015459327811436508,0,0.9499999999999998,1,1,0.9507077096900849,0.9550811584492837,0.08414913272487906,0.08414913272487906,0.12388158841271751,0.12388158841271751,0.06194079420635876,0.06194079420635876
9,7,10,4,3,A,B,C,small,0.6534451616429956,0.0981428232414285,0.9499999999999998,0.4594074205907697,1,0.950816502894073,0.950816502894073,0.9550811584492837,0.9550811584492837,0.14681842110581492,0.14681842110581492,0.12248062217362171,0.12248062217362171
9,8,1,1,2,B,A,B,large,0.33431672989131156,0.32141963077428476,0.2491326569373418,0,1,0.24913265693734185,0.27076525097414295,0.271221508424155,0.271221508424155,0.5775558728607575,0.5775558728607575,0.4494877518175211,0.4494877518175211
9,8,1,2,4,A,B,D,large,0.9908752086936758,0.4349496604493257,0.11524648575461088,0,0,0.32658144995051497,0.32658144995051497,0.11524648575461087,0.11678480602228673,0.7777280305917258,0.7777280305917258,0.7777280305917258,0.7777280305917258
9,8,1,3,3,B,A,C,small,0.6684440978106148,0,0.5517213841651833,1,1,0.1517213841651833,0.5793555026028695,0.20741464250062183,0.20741464250062183,0.12248062217362171,0.12248062217362171,0.061240311086810856,0.061240311086810856
9,8,1,4,1,A,B,A,small,0.001561591522932032,0.344193635896743,0.14362529933545495,0,1,0.12238186078044457,0.12238186078044457,0.14362529933545493,0.1580245848427393,0.06194079420635876,0.06194079420635876,0.2030672150515509,0.2030672150515509
9,8,2,1,3,B,A,C,small,0.6712198960991598,0.42436178077536557,0.5793555026028695,0,1,0.5793555026028695,0.6065010906752372,0.20741464250062183,0.20741464250062183,0.061240311086810856,0.061240311086810856,0.2428010459310882,0.2428010459310882
9,8,2,2,2,A,B,B,large,0.33411297523006706,1,0.6712215084241551,1,0,0.27076525097414295,0.27076525097414295,0.271221508424155,0.6745232145965226,0.4494877518175211,0.4494877518175211,0.4494877518175211,0.4494877518175211
9,8,2,3,1,B,A,A,small,0.009084742041284528,0,0.5223818607804446,1,1,0.12238186078044457,0.5503505880006507,0.1580245848427393,0.1580245848427393,0.2030672150515509,0.2030672150515509,0.10153360752577545,0.10153360752577545
9,8,2,4,4,A,B,D,large,1.0080894704470076,0.5685029502045911,0.11678480602228673,0,1,0.32658144995051497,0.32658144995051497,0.11678480602228673,0.12889819993790347,0.7777280305917258,0.7777280305917258,0.6731154903981584,0.6731154903981584
9,8,3,1,3,A,B,C,small,0.6703989258334466,0.13429837004693593,0.32162409801463737,0.28552363878503884,0,0.6065010906752372,0.6065010906752372,0.20741464250062183,0.32490554702296304,0.2428010459310882,0.2428010459310882,0.2428010459310882,0.2428010459310882
9,8,3,2,4,B,A,D,large,1.0072810034967252,0.11070594332639856,0.16755875624398014,-0.39755673426633703,0,0.32658144995051497,0.1696614444145338,0.12889819993790347,0.12889819993790347,0.6731154903981584,0.6731154903981584,0.6731154903981584,0.6731154903981584
9,8,3,3,1,B,A,A,small,0.009432206416957035,0.6104090721909651,0.5503505880006507,0,1,0.5503505880006507,0.5780045755087115,0.1580245848427393,0.1580245848427393,0.10153360752577545,0.10153360752577545,0.35597133985837026,0.35597133985837026
9,8,3,4,2,A,B,B,large,0.3217032734937815,0.5655851209605134,0.6745232145965226,0,0,0.27076525097414295,0.27076525097414295,0.6745232145965226,0.677807679495953,0.4494877518175211,0.4494877518175211,0.4494877518175211,0.4494877518175211
9,8,4,1,1,B,A,A,small,-0.005337866310511362,0.1174098804940202,0.7240775249813826,0.3651823736816775,0,0.5780045755087115,0.7270642689890409,0.1580245848427393,0.1580245848427393,0.35597133985837026,0.35597133985837026,0.35597133985837026,0.35597133985837026
9,8,4,2,4,A,B,D,large,0.9866269551753984,0.041995012672293566,0,-0.7556430960376506,0,0.1696614444145338,0.1696614444145338,0.12889819993790347,0,0.6731154903981584,0.6731154903981584,0.6731154903981584,0.6731154903981584
9,8,4,3,3,B,A,C,small,0.6811068016856728,0,0.9499999999999998,1,1,0.6065010906752372,0.9550811584492837,0.32490554702296304,0.32490554702296304,0.2428010459310882,0.2428010459310882,0.1214005229655441,0.1214005229655441
9,8,4,4,2,A,B,B,large,0.3310591897510204,0.6830376130051738,0.677807679495953,0,1,0.27076525097414295,0.27076525097414295,0.677807679495953,0.701869243470539,0.4494877518175211,0.4494877518175211,0.5662626824113475,0.5662626824113475
9,8,5,1,2,B,A,B,large,0.33164976233546023,0.9491318474234782,0.5534001621603677,0.7065872779655619,1,0.27076525097414295,0.5810093838485011,0.701869243470539,0.701869243470539,0.5662626824113475,0.5662626824113475,0.7576972649174128,0.7576972649174128
9,8,5,2,1,A,B,A,small,-0.0077193257657967584,0.45073335840323514,0.1580245848427393,0,0,0.7270642689890409,0.7270642689890409,0.1580245848427393,0.16003062973146362,0.35597133985837026,0.35597133985837026,0.35597133985837026,0.35597133985837026
9,8,5,3,3,B,A,C,small,0.6763876032013565,0,0.9499999999999998,1,1,0.9550811584492837,0.9550811584492837,0.32490554702296304,0.32490554702296304,0.1214005229655441,0.1214005229655441,0.06070026148277205,0.06070026148277205
9,8,5,4,4,A,B,D,large,1.0103201636020362,0.2020843282226191,0,0,0,0.1696614444145338,0.1696614444145338,0,0,0.6731154903981584,0.6731154903981584,0.6731154903981584,0.6731154903981584
9,8,6,1,4,B,A,D,large,0.9966721011364493,1,0.5696614444145338,1,0,0.1696614444145338,0.5733347464749002,0,0,0.6731154903981584,0.6731154903981584,0.6731154903981584,0.6731154903981584
9,8,6,2,1,A,B,A,small,0.003989777963480556,0.6674148254282696,0.16003062973146362,0,1,0.7270642689890409,0.7270642689890409,0.16003062973146362,0.175737130371003,0.35597133985837026,0.35597133985837026,0.5116930826433199,0.5116930826433199
9,8,6,3,3,A,B,C,small,0.6610380650741973,0.19869534072268452,0.3270304714537178,0.005312311076886975,1,0.9550811584492837,0.9550811584492837,0.32490554702296304,0.35225387171629274,0.06070026148277205,0.06070026148277205,0.12969780110272827,0.12969780110272827
9,8,6,4,2,B,A,B,large,0.3094846756172828,0.5646123149984189,0.5810093838485011,0,1,0.5810093838485011,0.6081204345907272,0.701869243470539,0.701869243470539,0.7576972649174128,0.7576972649174128,0.6611547899579159,0.6611547899579159
9,8,7,1,1,B,A,A,small,0.004133228765984377,0.6625871037385294,0.7270642689890409,0,0,0.7270642689890409,0.7300307369510133,0.175737130371003,0.175737130371003,0.5116930826433199,0.5116930826433199,0.5116930826433199,0.5116930826433199
9,8,7,2,4,A,B,D,large,0.9906373747460575,0.6932383023534295,0,0,0,0.5733347464749002,0.5733347464749002,0,0,0.6731154903981584,0.6731154903981584,0.6731154903981584,0.6731154903981584
9,8,7,3,3,B,A,C,small,0.6542913075819059,0.4866757263327842,0.9499999999999998,0,1,0.9550811584492837,0.9550811584492837,0.35225387171629274,0.35225387171629274,0.12969780110272827,0.12969780110272827,0.3081867637177562,0.3081867637177562
9,8,7,4,2,A,B,B,large,0.3414919371735663,0.5399837567581952,0.701869243470539,0,1,0.6081204345907272,0.6081204345907272,0.701869243470539,0.7248632866295868,0.6611547899579159,0.6611547899579159,0.6005692733580555,0.6005692733580555
9,8,8,1,1,B,A,A,small,-0.010756723687159691,0,0.9499999999999998,1,1,0.7300307369510133,0.9550811584492837,0.175737130371003,0.175737130371003,0.5116930826433199,0.5116930826433199,0.25584654132165996,0.25584654132165996
9,8,8,2,2,B,A,B,large,0.3327625838728258,0.42580004638909213,0.6081204345907272,0,1,0.6081204345907272,0.634580556141703,0.7248632866295868,0.7248632866295868,0.6005692733580555,0.6005692733580555,0.5131846598735739,0.5131846598735739
9,8,8,3,4,A,B,D,large,1.0054599989096715,0.8808428445137222,0.14272623108431906,0.35681557771079764,0,0.5733347464749002,0.5733347464749002,0,0.1445714168449533,0.6731154903981584,0.6731154903981584,0.6731154903981584,0.6731154903981584
9,8,8,4,3,A,B,C,small,0.6688704874270625,0.45930240967834735,0.3522538717162927,0,0,0.9550811584492837,0.9550811584492837,0.35225387171629274,0.35568397539381696,0.3081867637177562,0.3081867637177562,0.3081867637177562,0.3081867637177562
9,8,9,1,2,B,A,B,large,0.3244619991566872,0.5434810564405981,0.634580556141703,0,1,0.634580556141703,0.6602522176068335,0.7248632866295868,0.7248632866295868,0.5131846598735739,0.5131846598735739,0.528332858157086,0.528332858157086
9,8,9,2,4,B,A,D,large,0.9975579366023657,1,0.9499999999999998,1,1,0.5733347464749002,0.9550811584492837,0.1445714168449533,0.1445714168449533,0.6731154903981584,0.6731154903981584,0.8365577451990792,0.8365577451990792
9,8,9,3,1,A,B,A,small,-0.009592945959886906,0.2779992189678714,0.17573713037100303,0,0,0.9550811584492837,0.9550811584492837,0.175737130371003,0.17792051315292434,0.25584654132165996,0.25584654132165996,0.25584654132165996,0.25584654132165996
9,8,9,4,3,A,B,C,small,0.6629382011543858,0.20595463262527702,0.35568397539381696,0,0,0.9550811584492837,0.9550811584492837,0.35568397539381696,0.3591289615768577,0.3081867637177562,0.3081867637177562,0.3081867637177562,0.3081867637177562
9,8,10,1,3,B,A,C,small,0.661986016497312,0.19570314808953718,0.9499999999999998,0.017548398320202857,1,0.9550811584492837,0.9550811584492837,0.3591289615768577,0.3591289615768577,0.3081867637177562,0.3081867637177562,0.2519449559036467,0.2519449559036467
9,8,10,2,2,A,B,B,large,0.31145321001409076,0.21450857213142926,0.7248632866295868,0,1,0.6602522176068335,0.6602522176068335,0.7248632866295868,0.7467238330964147,0.528332858157086,0.528332858157086,0.3714207151442576,0.3714207151442576
9,8,10,3,1,A,B,A,small,0.002200901852376786,0.2601009416923245,0.17792051315292434,0,0,0.9550811584492837,0.9550811584492837,0.17792051315292434,0.1801250946365558,0.25584654132165996,0.25584654132165996,0.25584654132165996,0.25584654132165996
9,8,10,4,4,B,A,D,large,0.9995919492876435,1,0.9499999999999998,1,0,0.9550811584492837,0.9507077096900849,0.1445714168449533,0.1445714168449533,0.8365577451990792,0.8365577451990792,0.8365577451990792,0.8365577451990792
